uuid,label_name
120992,Shale
78545,Shale
18938,Shale
56597,Limestone
59327,Limestone
97590,Limestone
11416,Limestone
91320,Limestone
93531,Limestone
111331,Sandstone
80527,Shale
49537,Shale
43793,Shale
42108,Shale
15421,Sandstone
56379,Limestone
4982,Limestone
92615,Sandstone
33071,Limestone
102694,Limestone
23841,Shale
63866,Shale
100434,Shale
55039,Shale
75985,Shale
16908,Shale
83421,Sandstone
79560,Limestone
88866,Limestone
40026,Sandstone
114301,Sandstone
113133,Limestone
67756,Limestone
102939,Limestone
41066,Shale
100395,Shale
85598,Shale
36189,Shale
12794,Shale
102948,Shale
110822,Shale
86327,Shale
67112,Shale
15951,Sandstone
52262,Limestone
58431,Limestone
331,Limestone
16672,Shale
73362,Shale
69147,Shale
2355,Shale
72057,Sandstone
61423,Shale
61677,Shale
66956,Shale
48275,Shale
83184,Shale
62509,Shale
14861,Shale
30859,Limestone
114720,Sandstone/Shale
45707,Sandstone/Shale
44577,Shale
68657,Shale
80997,Shale
53995,Shale
32315,Shale
13614,Shale
63071,Shale
65098,Shale
86256,Shale
84966,Shale
13155,Shale
118027,Shale
73556,Shale
117305,Shale
91106,Shale
21534,Sandstone
67905,Shale
36724,Shale
96412,Shale
75900,Shale
9156,Shale
22146,Shale
102176,Shale
96207,Shale
24772,Shale
7376,Shale
90732,Shale
50030,Shale
24879,Shale
61855,Shale
71214,Shale
24003,Shale
19011,Shale
18519,Shale
66197,Shale
58540,Shale
46706,Shale
89894,Shale
5455,Shale
3377,Shale
104237,Shale
112442,Shale
4700,Shale
4787,Sandstone/Shale
107117,Sandstone
29597,Sandstone
26087,Sandstone
112253,Sandstone
53580,Tuff
83766,Shale
5715,Shale
17903,Shale
8058,Sandstone
7760,Shale
97035,Shale
7902,Shale
101001,Shale
87931,Shale
31677,Shale
91164,Sandstone
71232,Shale
53135,Shale
118651,Shale
85422,Shale
68243,Sandstone
96947,Shale
77435,Shale
121004,Shale
72816,Shale
45944,Sandstone
6124,Sandstone
39345,Sandstone
44659,Sandstone
60800,Shale
105323,Shale
1953,Shale
97846,Shale
117537,Shale
59656,Shale
105591,Shale
62431,Shale
42092,Shale
20360,Shale
94715,Shale
58508,Shale
21154,Shale
4807,Shale
88630,Shale
43588,Shale
63040,Sandstone
112663,Shale
106159,Shale
9699,Shale
102214,Sandstone
41001,Limestone
23537,Limestone
102966,Sandstone
109051,Sandstone
4107,Sandstone
21808,Sandstone
101924,Sandstone
81437,Limestone
60706,Limestone
6524,Limestone
94518,Limestone
68772,Limestone
48020,Limestone
89677,Limestone
15967,Limestone
105049,Limestone
31940,Sandstone
12583,Limestone
108441,Limestone
102720,Limestone
82609,Sandstone
116247,Sandstone
4892,Limestone
109281,Sandstone
116364,Sandstone
89629,Sandstone
56037,Limestone
93240,Limestone
100217,Limestone
62547,Shale
71075,Shale
49546,Shale
113168,Shale
28585,Shale
28666,Shale
53445,Shale
62993,Shale
65885,Shale
114690,Shale
100417,Shale
47991,Shale
104534,Shale
102618,Sandstone
30512,Limestone
9812,Shale
11773,Sandstone/Shale
67198,Shale
5958,Shale
89942,Shale
118803,Shale
83906,Sandstone
90324,Shale
58008,Shale
76153,Shale
63008,Shale
68693,Shale
77207,Shale
66683,Sandstone
93121,Sandstone
16473,Shale
88569,Shale
80865,Shale
10833,Shale
112433,Shale
10845,Shale
10009,Shale
13640,Sandstone
51593,Sandstone
5881,Sandstone
60777,Sandstone
98690,Sandstone
100973,Limestone
102557,Limestone
75807,Limestone
89343,Sandstone
51898,Limestone
58625,Sandstone
54905,Limestone
41921,Limestone
70413,Limestone
53363,Limestone
91330,Limestone
58549,Sandstone
51615,Limestone
92546,Shale
41477,Shale
100079,Shale
57461,Shale
31527,Limestone
90547,Sandstone
112822,Sandstone
52503,Sandstone
31339,Shale
100661,Shale
85577,Shale
20843,Shale
108999,Shale
91409,Shale
137,Shale
16252,Shale
55481,Shale
94953,Shale
9948,Sandstone
80467,Sandstone
23025,Limestone
121422,Limestone
117146,Sandstone
71037,Sandstone
14478,Sandstone
109255,Sandstone
99451,Sandstone
68266,Sandstone
11308,Shale
8449,Shale
13479,Shale
117957,Shale
100050,Shale
24302,Shale
1898,Sandstone
15582,Shale
52762,Shale
43844,Shale
57678,Shale
15956,Shale
23858,Shale
84334,Shale
69148,Sandstone
21391,Sandstone
93729,Sandstone
16812,Shale
73137,Shale
99823,Shale
55371,Shale
78435,Sandstone
49502,Limestone
28314,Limestone
74379,Limestone
62627,Limestone
121385,Limestone
46945,Limestone
66543,Limestone
55207,Sandstone
17977,Shale
71047,Shale
80160,Shale
11889,Sandstone
49766,Limestone
10267,Limestone
61436,Limestone
27623,Limestone
90665,Limestone
17183,Limestone
27809,Limestone
76193,Limestone
117132,Limestone
28081,Limestone
120504,Shale
97283,Sandstone
64949,Shale
85714,Shale
47020,Sandstone
98467,Sandstone
46905,Sandstone
34200,Shale
66360,Shale
12082,Shale
117007,Shale
115983,Shale
822,Sandstone
119908,Sandstone
110723,Sandstone
77050,Sandstone
98328,Sandstone
51166,Shale
73471,Shale
98683,Shale
20204,Shale
18319,Shale
77670,Limestone
30805,Shale
63438,Shale
83916,Shale
93723,Shale
46806,Shale
11785,Shale
85328,Shale
84127,Shale
18444,Shale
15479,Shale
51997,Shale
17659,Shale
3691,Shale
6890,Shale
57734,Shale
87718,Shale
14889,Shale
102607,Shale
86313,Shale
85722,Shale
107275,Shale
46844,Shale
13711,Shale
94957,Shale
13997,Shale
112532,Shale
99246,Shale
62899,Shale
67651,Shale
31861,Sandstone/Shale
5746,Sandstone/Shale
107744,Shale
4940,Shale
68844,Shale
4674,Shale
99670,Shale
87648,Shale
16100,Sandstone/Shale
102339,Sandstone/Shale
100089,Shale
12771,Sandstone/Shale
32405,Sandstone/Shale
75213,Shale
103041,Sandstone/Shale
49739,Shale
51779,Sandstone/Shale
95547,Shale
86436,Shale
93295,Sandstone/Shale
99685,Sandstone/Shale
73084,Sandstone
60883,Sandstone
93250,Sandstone
56035,Sandstone
53394,Shale
70108,Sandstone/Shale
79799,Sandstone/Shale
67599,Shale
43630,Shale
8386,Shale
85887,Sandstone/Shale
60963,Shale
46367,Shale
73370,Shale
92973,Sandstone
51689,Sandstone
109531,Shale
20310,Shale
75151,Shale
28992,Shale
47690,Shale
4292,Shale
92481,Shale
82190,Shale
86133,Shale
120902,Shale
50966,Shale
54016,Shale
25109,Shale
82776,Shale
94740,Sandstone/Shale
75015,Limestone
57075,Sandstone
61355,Sandstone
52447,Limestone
107757,Sandstone/Shale
55172,Shale
107507,Shale
7043,Shale
2772,Shale
27091,Sandstone/Shale
52014,Shale
76550,Sandstone/Shale
106296,Shale
109911,Sandstone
22288,Sandstone
83522,Shale
64349,Shale
11192,Shale
85781,Sandstone/Shale
43414,Sandstone/Shale
80368,Shale
84885,Sandstone/Shale
93813,Shale
27150,Sandstone/Shale
72403,Sandstone/Shale
41114,Shale
19765,Shale
68535,Shale
121615,Shale
33889,Limestone
93304,Shale
120591,Shale
56453,Shale
28630,Shale
24386,Shale
3699,Shale
63566,Shale
104188,Shale
118425,Shale
23699,Shale
59612,Shale
72015,Shale
47540,Shale
11491,Shale
98862,Sandstone
83715,Sandstone
57389,Shale
2770,Shale
96887,Shale
53301,Shale
521,Shale
76791,Shale
16166,Shale
64972,Shale
2152,Shale
116321,Shale
85254,Shale
23109,Shale
105660,Shale
18130,Shale
16610,Shale
85269,Sandstone
77044,Sandstone
41417,Shale
94913,Shale
103108,Shale
80027,Shale
121082,Shale
102492,Shale
16040,Shale
15643,Shale
1765,Shale
6451,Shale
74425,Shale
96292,Shale
76172,Shale
11947,Shale
22291,Shale
10063,Shale
39851,Shale
114415,Shale
115312,Shale
17723,Shale
88669,Shale
19107,Shale
53231,Shale
18851,Shale
45127,Shale
50239,Shale
111239,Shale
41010,Shale
37290,Shale
30420,Shale
37625,Shale
33311,Shale
7782,Shale
98972,Shale
81807,Shale
43086,Shale
23671,Shale
61858,Shale
93193,Shale
92457,Shale
14382,Shale
52348,Shale
46935,Shale
22794,Shale
37044,Shale
98217,Shale
81067,Shale
18316,Shale
110911,Shale
103468,Shale
61531,Shale
25099,Shale
91973,Shale
120140,Shale
49124,Shale
39830,Shale
18620,Shale
69172,Shale
101012,Shale
117855,Shale
113999,Shale
97798,Shale
102088,Shale
12280,Shale
61247,Shale
33902,Shale
47063,Shale
24675,Shale
41894,Shale
75314,Shale
108831,Shale
102869,Shale
62311,Shale
81371,Shale
113034,Shale
28148,Shale
102961,Shale
78537,Shale
57120,Shale
31088,Limestone
38176,Limestone
102122,Limestone
51586,Shale
19504,Shale
73585,Shale
116167,Shale
38615,Shale
9824,Shale
60511,Shale
73055,Shale
1881,Shale
45857,Shale
46198,Shale
40244,Shale
85629,Limestone
95782,Shale
24974,Shale
93212,Shale
50573,Shale
81384,Shale
64973,Shale
83123,Shale
105118,Shale
2194,Shale
92084,Shale
121169,Shale
110484,Shale
14564,Shale
38134,Shale
64729,Shale
14940,Shale
61472,Shale
26090,Shale
58959,Shale
97960,Shale
24926,Shale
54679,Shale
32325,Shale
7504,Shale
12539,Shale
101583,Shale
27963,Shale
103485,Shale
2707,Shale
104612,Shale
87041,Shale
87199,Shale
46548,Shale
16362,Shale
102415,Shale
63407,Shale
12563,Shale
4101,Shale
42811,Shale
106045,Shale
114946,Shale
9692,Shale
59629,Shale
105128,Shale
8682,Shale
117787,Shale
90364,Shale
30479,Shale
49142,Shale
109092,Shale
40196,Shale
10528,Shale
61653,Shale
23766,Shale
37460,Shale
4497,Shale
20019,Shale
26533,Shale
108931,Shale
70830,Shale
1302,Shale
58278,Shale
57664,Shale
21774,Shale
111471,Shale
110868,Shale
84674,Shale
81700,Shale
56094,Shale
14281,Shale
58311,Shale
22548,Shale
15633,Shale
106932,Shale
73537,Shale
85420,Shale
102170,Shale
66287,Shale
46282,Shale
64919,Shale
33357,Shale
40533,Shale
40174,Shale
45358,Shale
84140,Shale
8732,Shale
28543,Shale
25811,Shale
59725,Shale
116956,Shale
99742,Shale
75518,Shale
103968,Shale
110787,Shale
66408,Shale
4647,Shale
51657,Shale
94748,Shale
18919,Shale
40806,Shale
58902,Shale
87152,Shale
98906,Shale
47728,Shale
29914,Shale
44798,Shale
87598,Shale
109788,Shale
16959,Shale
30113,Shale
83465,Shale
101599,Shale
21043,Shale
75939,Shale
109022,Shale
106933,Shale
15398,Shale
79688,Shale
31457,Shale
99997,Shale
49809,Shale
116501,Shale
48673,Shale
78917,Shale
66130,Shale
96644,Shale
102537,Shale
40593,Shale
47189,Shale
83484,Shale
4546,Shale
112525,Shale
9187,Shale
60412,Shale
62864,Shale
96789,Shale
40625,Shale
102683,Shale
58833,Shale
37387,Shale
73571,Shale
116251,Shale
114267,Shale
76150,Shale
57771,Shale
8006,Shale
76708,Shale
80568,Shale
22714,Shale
41879,Shale
1533,Shale
19748,Shale
38325,Shale
88820,Shale
95001,Shale
90348,Shale
43515,Shale
52736,Shale
4846,Shale
3451,Shale
119860,Shale
5859,Shale
572,Shale
35714,Shale
60555,Shale
49236,Shale
68021,Shale
5698,Shale
70940,Shale
117244,Shale
104130,Shale
96317,Shale
44606,Shale
73552,Shale
99203,Shale
61468,Shale
8034,Shale
12179,Shale
65065,Shale
72445,Shale
21112,Shale
22904,Shale
86865,Shale
35653,Shale
31430,Shale
26340,Shale
84120,Shale
8554,Shale
8983,Shale
24760,Shale
83486,Shale
93548,Shale
45346,Shale
108807,Shale
11674,Shale
75362,Shale
38597,Shale
67898,Shale
112508,Shale
22460,Shale
115523,Shale
35383,Shale
9253,Shale
8481,Shale
5290,Shale
63666,Shale
71459,Shale
23310,Shale
90400,Shale
38824,Shale
116353,Shale
113706,Shale
46735,Shale
5657,Shale
22340,Shale
59744,Shale
94591,Shale
42572,Shale
30096,Shale
5146,Shale
64758,Shale
95006,Shale
83883,Shale
85898,Shale
63361,Shale
113770,Shale
21302,Shale
103708,Shale
98586,Shale
3414,Shale
113119,Shale
19016,Shale
68346,Shale
49608,Shale
120179,Shale
55086,Shale
23835,Shale
3741,Shale
79814,Shale
69274,Shale
51753,Shale
44691,Shale
56885,Shale
104544,Shale
71113,Shale
64653,Shale
110968,Shale
34036,Shale
82236,Shale
52960,Shale
33347,Shale
112373,Shale
33975,Shale
61402,Shale
78019,Shale
31808,Shale
28610,Shale
16094,Shale
90236,Shale
5819,Shale
82575,Shale
108274,Shale
105723,Shale
95289,Shale
86666,Shale
51801,Shale
85000,Shale
69630,Shale
88382,Shale
28280,Shale
70086,Shale
82433,Shale
6220,Shale
121280,Shale
72710,Shale
21512,Shale
6492,Shale
90488,Shale
56360,Shale
53413,Shale
105490,Shale
42515,Shale
101783,Shale
92150,Shale
44506,Shale
105423,Shale
32871,Shale
73687,Shale
65030,Shale
82679,Shale
43784,Shale
5820,Shale
110273,Shale
100015,Shale
26552,Shale
8114,Shale
73490,Shale
18287,Shale
51557,Shale
101853,Shale
42703,Shale
46977,Shale
83016,Shale
105463,Shale
116263,Shale
79522,Shale
69486,Shale
19118,Shale
86385,Shale
43062,Shale
118760,Shale
12444,Shale
42445,Shale
16542,Shale
36739,Shale
119491,Shale
68088,Shale
67754,Shale
28023,Shale
108541,Shale
65218,Shale
110055,Shale
46359,Shale
73401,Shale
12812,Shale
57229,Shale
102670,Shale
108427,Shale
82012,Shale
21890,Shale
27666,Shale
120632,Shale
3681,Shale
26947,Shale
77848,Shale
32812,Shale
87160,Shale
4037,Shale
76520,Shale
20113,Shale
39697,Shale
12158,Shale
19615,Shale
117937,Shale
3952,Shale
62553,Shale
30511,Shale
49505,Shale
79490,Shale
60809,Shale
19116,Shale
22557,Shale
27021,Shale
106907,Shale
90193,Shale
10993,Shale
77595,Shale
15730,Shale
44229,Shale
150,Shale
118693,Shale
5130,Shale
50675,Shale
57589,Shale
101934,Shale
34249,Shale
42722,Shale
56052,Shale
5463,Shale
50189,Shale
40911,Shale
94049,Shale
102732,Shale
112915,Shale
923,Shale
85723,Shale
8129,Shale
47381,Shale
72947,Shale
54838,Shale
102255,Shale
120919,Shale
1638,Shale
24020,Shale
47492,Shale
39654,Shale
30709,Shale
96877,Shale
92029,Shale
10747,Shale
96522,Shale
11657,Shale
87019,Shale
21395,Shale
16294,Shale
94218,Shale
38872,Shale
9373,Shale
40059,Shale
5955,Shale
48114,Shale
100203,Shale
46234,Shale
71613,Shale
44081,Shale
8392,Shale
89587,Shale
59634,Shale
75489,Shale
69877,Shale
13433,Shale
22201,Shale
12203,Shale
33491,Shale
54930,Shale
53227,Shale
16638,Shale
15963,Shale
54867,Shale
70644,Shale
81904,Shale
77301,Shale
82727,Shale
59994,Shale
82666,Shale
47729,Shale
31287,Shale
49843,Shale
9384,Shale
55183,Shale
3081,Shale
112054,Shale
23409,Shale
65753,Shale
81781,Shale
87888,Shale
46233,Shale
20619,Shale
99219,Shale
35858,Shale
71204,Shale
27507,Shale
97186,Shale
48108,Shale
60537,Shale
33153,Shale
73979,Shale
77805,Shale
27647,Shale
112612,Shale
23179,Shale
20574,Shale
82184,Shale
35629,Shale
13135,Shale
24269,Shale
2543,Shale
100535,Shale
81311,Shale
110439,Shale
13942,Shale
15330,Shale
81240,Shale
98715,Shale
50933,Shale
39590,Shale
1037,Shale
67365,Shale
65204,Shale
117270,Shale
60366,Shale
72379,Shale
61915,Shale
53536,Shale
67242,Shale
114639,Shale
115054,Shale
7603,Shale
19805,Shale
22792,Shale
80580,Shale
114610,Shale
78880,Shale
97894,Shale
79006,Shale
23006,Shale
59557,Shale
37111,Shale
38249,Shale
39678,Shale
105352,Shale
49621,Shale
23363,Shale
63577,Shale
4726,Shale
91313,Shale
35981,Sandstone
28469,Sandstone
106859,Sandstone
31129,Sandstone
22856,Sandstone
85183,Sandstone
18554,Shale
49326,Sandstone
102821,Sandstone
119337,Sandstone
30112,Sandstone
69083,Sandstone
90877,Sandstone
107441,Sandstone
105716,Sandstone
32854,Sandstone
14654,Sandstone
50845,Sandstone
68324,Sandstone
24868,Sandstone
28449,Sandstone
92868,Sandstone
97248,Sandstone
15176,Sandstone
106393,Sandstone
98316,Sandstone
108361,Sandstone
112426,Sandstone
87483,Sandstone
29085,Sandstone
25572,Sandstone
12787,Sandstone
37974,Sandstone
70753,Sandstone
86193,Sandstone
104597,Sandstone
41700,Sandstone
94368,Sandstone
115866,Sandstone
109942,Sandstone
82579,Sandstone
1122,Sandstone
77240,Sandstone
35118,Sandstone
35294,Sandstone
88479,Sandstone
287,Sandstone
29569,Sandstone
116721,Sandstone
95747,Sandstone
73250,Sandstone
107500,Sandstone
104000,Sandstone
104024,Sandstone
119247,Sandstone
38263,Shale
77644,Sandstone
91771,Shale
64515,Shale
111005,Shale
34214,Shale
37347,Shale
94765,Shale
102798,Shale
75601,Shale
83367,Shale
33679,Shale
92528,Sandstone
3782,Sandstone
6925,Sandstone
51292,Shale
101898,Shale
119685,Shale
90784,Shale
88011,Shale
87808,Shale
31640,Shale
14916,Shale
47743,Shale
101505,Sandstone
7892,Shale
60388,Shale
36381,Shale
14311,Shale
82237,Shale
47972,Sandstone
75655,Sandstone
74411,Sandstone
56658,Sandstone
47468,Sandstone
86400,Sandstone
73036,Sandstone
31915,Sandstone
64213,Sandstone
38891,Sandstone
19637,Sandstone
70270,Sandstone
63359,Sandstone
75348,Sandstone
111074,Sandstone
68848,Shale
35711,Shale
25769,Shale
93414,Sandstone
4499,Sandstone
14086,Sandstone
21447,Sandstone
89290,Sandstone
26078,Sandstone
55673,Sandstone
34181,Sandstone
46224,Sandstone
63332,Sandstone
70776,Sandstone
10092,Sandstone
36075,Sandstone
110013,Sandstone
10651,Sandstone
84155,Sandstone
70435,Sandstone
32322,Sandstone
5299,Sandstone
49221,Sandstone
4580,Sandstone
59782,Sandstone
102021,Sandstone
29727,Sandstone
26607,Sandstone
1913,Sandstone
66396,Sandstone
40746,Sandstone
117921,Sandstone
75441,Sandstone
28270,Sandstone
72045,Sandstone
68570,Sandstone
66724,Sandstone
31902,Sandstone
84486,Sandstone
46299,Sandstone
93547,Shale
45100,Shale
58211,Shale
11738,Shale
92329,Shale
48558,Shale
39978,Shale
28117,Shale
68385,Sandstone
64021,Shale
103419,Sandstone
5849,Shale
50797,Shale
37752,Sandstone
32861,Sandstone
80881,Sandstone
75327,Shale
108241,Sandstone
29674,Sandstone
116569,Sandstone
66252,Sandstone
114072,Sandstone
118952,Sandstone
45728,Sandstone
42088,Sandstone
58020,Sandstone
1766,Shale
42070,Shale
27880,Shale
120305,Shale
42894,Shale
16301,Sandstone
82458,Sandstone
61519,Sandstone
5447,Sandstone
82465,Sandstone
43417,Sandstone
82443,Shale
67993,Shale
7308,Shale
11073,Shale
18263,Sandstone
17151,Sandstone
99478,Sandstone
118200,Shale
40403,Shale
27350,Shale
85275,Shale
120540,Shale
23398,Sandstone
14293,Sandstone
22456,Shale
93920,Shale
13086,Shale
3284,Shale
47429,Shale
2503,Shale
46255,Shale
75756,Shale
16754,Shale
120918,Shale
20187,Shale
58993,Shale
94859,Shale
32524,Shale
48388,Sandstone
64446,Sandstone
2516,Sandstone
47826,Shale
38224,Sandstone
14883,Shale
20504,Shale
100531,Shale
81524,Shale
107073,Sandstone
19237,Sandstone
52913,Sandstone
25119,Sandstone
50194,Sandstone
50468,Sandstone
83156,Sandstone
54948,Sandstone
34873,Sandstone
57123,Sandstone
11147,Sandstone
97448,Sandstone
57322,Sandstone
45735,Shale
31307,Shale
84719,Shale
74125,Sandstone
39683,Shale
56138,Shale
68635,Shale
45218,Shale
71765,Shale
67173,Shale
48469,Shale
88162,Shale
51341,Shale
15403,Shale
104516,Shale
67086,Sandstone
10939,Shale
27379,Shale
47158,Shale
37573,Shale
4356,Shale
57158,Shale
41570,Shale
39245,Shale
71499,Shale
7197,Shale
7348,Shale
51853,Shale
88030,Shale
55817,Shale
73071,Shale
8048,Shale
24336,Shale
66924,Shale
44345,Shale
85597,Shale
2218,Shale
33234,Sandstone
72139,Sandstone
58565,Sandstone
18149,Sandstone
23557,Sandstone
64722,Sandstone
90827,Shale
22005,Sandstone
58629,Sandstone
107514,Shale
120080,Shale
26939,Shale
76993,Shale
95355,Shale
23338,Shale
41823,Shale
112202,Shale
5691,Sandstone
98109,Shale
102582,Sandstone
118825,Shale
33546,Sandstone
18641,Sandstone
91592,Shale
83045,Shale
65033,Shale
17617,Sandstone
5368,Sandstone
109312,Sandstone
98005,Sandstone
98515,Shale
111021,Shale
42918,Shale
1651,Shale
90322,Sandstone
101538,Shale
37995,Sandstone
62644,Sandstone
21938,Sandstone
121108,Sandstone
109429,Sandstone
30984,Sandstone
76660,Shale
65781,Shale
47639,Shale
73758,Sandstone
32476,Shale
21712,Sandstone
1589,Sandstone
70999,Sandstone
35449,Sandstone
120207,Sandstone
41971,Sandstone
52938,Sandstone
74640,Sandstone
43091,Sandstone
82707,Shale
115404,Shale
106622,Sandstone
84500,Sandstone
71784,Sandstone
64447,Tuff
55423,Sandstone
51361,Sandstone
46658,Sandstone
31834,Sandstone
75219,Shale
46114,Sandstone
117597,Sandstone
96109,Sandstone
44102,Sandstone
75976,Sandstone
74613,Sandstone
41182,Sandstone
74937,Sandstone
63276,Sandstone
64895,Sandstone
74660,Shale
42182,Shale
118158,Shale
2889,Shale
17911,Shale
47964,Sandstone
116976,Sandstone
94838,Sandstone
13980,Sandstone
71595,Shale
28109,Sandstone
49466,Shale
102099,Shale
23532,Shale
120683,Sandstone
54381,Shale
86386,Shale
68360,Shale
85564,Shale
93823,Shale
111574,Shale
63832,Shale
93581,Shale
114329,Shale
69388,Shale
108363,Shale
79289,Shale
75607,Shale
36850,Sandstone
69408,Sandstone
104909,Sandstone
2125,Shale
71472,Shale
96304,Sandstone
47658,Shale
105253,Shale
84279,Shale
73767,Shale
8180,Shale
20463,Shale
58473,Sandstone
52316,Sandstone
110730,Sandstone
100667,Sandstone
109287,Sandstone
83250,Sandstone
104593,Sandstone
6827,Sandstone
37776,Sandstone
78581,Sandstone
121442,Sandstone
21604,Sandstone
4838,Sandstone
34876,Sandstone
20801,Sandstone
60133,Shale
39633,Shale
102442,Shale
48162,Shale
38614,Shale
37459,Shale
11425,Shale
115072,Sandstone
117726,Sandstone
52392,Shale
14418,Shale
12396,Shale
1198,Shale
115208,Shale
3006,Shale
64933,Shale
111989,Sandstone
11932,Sandstone
47222,Sandstone
20561,Shale
17894,Shale
84116,Sandstone
105848,Sandstone
28611,Shale
2884,Shale
1084,Shale
52703,Sandstone
67232,Sandstone
71903,Sandstone
16721,Sandstone
112788,Shale
117449,Sandstone
29435,Sandstone
117072,Sandstone
116254,Shale
101596,Shale
118736,Shale
119201,Shale
58294,Sandstone
10461,Sandstone
83197,Sandstone
97220,Sandstone
70846,Sandstone
12917,Sandstone
109363,Sandstone
77925,Sandstone
71407,Sandstone
45263,Shale
47176,Shale
109107,Shale
112278,Shale
88090,Sandstone
104386,Sandstone
92262,Sandstone
19215,Shale
12302,Sandstone
98300,Sandstone
61329,Sandstone
104577,Sandstone
6895,Shale
74562,Shale
103599,Shale
22070,Shale
19037,Shale
27716,Shale
87943,Sandstone
9889,Sandstone
59331,Sandstone
61521,Sandstone
55957,Shale
64009,Shale
87000,Shale
68970,Shale
21773,Shale
28054,Shale
120617,Sandstone
65558,Sandstone
18628,Sandstone
114594,Sandstone
37534,Shale
78227,Sandstone
45776,Shale
60529,Sandstone
85634,Sandstone
37931,Sandstone
91350,Shale
83180,Shale
21779,Shale
71377,Shale
43636,Shale
71755,Sandstone
71810,Shale
119618,Sandstone
35163,Shale
25882,Shale
119316,Sandstone
117942,Sandstone
418,Sandstone
70521,Sandstone
17506,Shale
100462,Sandstone
3055,Sandstone
9352,Sandstone
17543,Sandstone
57132,Sandstone
96925,Sandstone
96034,Sandstone
109339,Shale
101468,Shale
60033,Sandstone
98102,Sandstone
114421,Sandstone
89342,Sandstone
32257,Shale
85883,Shale
80434,Shale
106732,Sandstone
116483,Sandstone
95193,Shale
7810,Shale
21094,Shale
23741,Shale
60373,Shale
103700,Shale
25789,Shale
93111,Shale
2756,Shale
82379,Shale
95183,Shale
720,Shale
27228,Shale
119505,Shale
20327,Shale
1318,Shale
75630,Shale
81972,Shale
66194,Shale
75162,Shale
118068,Tuff
47749,Shale
109008,Shale
56350,Shale
110429,Shale
64335,Shale
96226,Shale
110842,Shale
7380,Shale
55180,Shale
91765,Shale
37348,Shale
101488,Tuff
78789,Shale
44501,Shale
47872,Shale
103131,Shale
96323,Shale
47546,Shale
27626,Shale
94020,Shale
41369,Shale
19703,Shale
84125,Shale
36489,Shale
79306,Shale
1283,Shale
90569,Sandstone
119993,Shale
105596,Shale
101702,Shale
37025,Shale
112524,Shale
10819,Shale
13781,Shale
31452,Shale
7437,Shale
27270,Shale
94732,Shale
46792,Shale
109035,Shale
85363,Shale
74510,Shale
110186,Shale
10732,Shale
15692,Shale
121673,Shale
72448,Shale
104994,Sandstone
33112,Shale
87641,Shale
21955,Sandstone
84453,Shale
56771,Shale
34284,Shale
5020,Shale
114681,Shale
17347,Shale
91113,Shale
46263,Shale
52816,Shale
30206,Sandstone
37670,Shale
11241,Shale
80015,Shale
29777,Shale
117337,Shale
62363,Shale
22934,Shale
26470,Shale
26047,Shale
89208,Shale
71173,Shale
92477,Shale
47315,Shale
60467,Shale
60813,Shale
63797,Sandstone
56357,Shale
118044,Shale
91843,Shale
53180,Shale
85832,Sandstone
9602,Sandstone
99320,Shale
66219,Shale
118919,Shale
12076,Shale
91654,Shale
30598,Shale
91613,Shale
11220,Shale
47476,Shale
30470,Sandstone
3130,Shale
56493,Shale
1927,Shale
49126,Shale
11879,Shale
113374,Shale
36924,Sandstone
105214,Sandstone
88717,Shale
89350,Shale
75640,Shale
91314,Shale
16726,Shale
82256,Shale
15133,Shale
84017,Shale
29431,Sandstone
77147,Sandstone
110670,Sandstone
49983,Shale
105428,Shale
57952,Sandstone
89492,Shale
80035,Shale
7269,Shale
6104,Shale
120329,Shale
93196,Sandstone
35911,Shale
116236,Shale
49419,Sandstone
116590,Shale
114792,Shale
57530,Shale
57654,Shale
30475,Shale
73868,Shale
87635,Shale
19676,Shale
119106,Shale
100303,Shale
112036,Shale
58080,Shale
89835,Shale
52118,Shale
74842,Shale
59865,Shale
11165,Shale
110719,Shale
22535,Shale
87594,Shale
25672,Shale
68564,Shale
116415,Shale
114782,Shale
70158,Shale
104745,Shale
30121,Shale
414,Shale
37853,Shale
67553,Shale
9385,Shale
67462,Shale
28870,Shale
83980,Shale
57280,Shale
73375,Shale
81227,Limestone
35422,Limestone
111795,Limestone
100367,Limestone
111685,Dolomite
41164,Shale
89699,Shale
111682,Shale
24533,Shale
47979,Shale
29508,Shale
24106,Shale
71311,Shale
62725,Shale
14307,Shale
43202,Shale
29822,Shale
47498,Shale
29391,Shale
290,Shale
93978,Shale
21837,Shale
110101,Shale
113349,Shale
95319,Shale
110595,Shale
6482,Shale
78162,Shale
2902,Shale
104057,Shale
105583,Shale
88341,Shale
25532,Shale
56015,Shale
40259,Shale
29216,Shale
22367,Shale
119466,Shale
95947,Shale
107209,Shale
68390,Shale
93892,Shale
90930,Shale
120360,Shale
15406,Shale
99182,Shale
46646,Shale
42076,Shale
39086,Shale
106652,Shale
13152,Shale
69466,Shale
41321,Shale
63021,Marl
118782,Sandstone/Shale
50335,Sandstone/Shale
23281,Sandstone/Shale
45668,Shale
66218,Shale
59657,Shale
3390,Shale
32943,Shale
34538,Shale
52397,Shale
97550,Shale
36721,Shale
76471,Shale
8186,Shale
19181,Shale
84685,Shale
53700,Shale
42789,Shale
107853,Shale
110349,Shale
31040,Shale
44373,Shale
9225,Shale
11191,Shale
60634,Shale
43208,Shale
86526,Shale
106520,Shale
79815,Shale
106782,Shale
97510,Shale
32669,Shale
